year,lower,median,upper
1680,-0.574376959560285,0.559307102338042,1.72800880523832
1681,0.0280454189463668,0.943462628558853,1.72932979214007
1682,-1.99819700755002,-0.432314778855342,1.11804808230524
1683,-2.21145136526191,-1.31177039772274,-0.282025515625579
1684,-1.43323915395599,-0.449324687706695,0.533481348508592
1685,-1.60533420479188,0.0606454590436925,1.53124075974069
1686,-0.288102661173556,1.30133428703226,2.72724947997636
1687,-0.790843565659204,0.475376286903176,1.62880830265131
1688,-0.949775300924673,-0.245187299268231,0.59577730130787
1689,-0.841009287265515,-0.0427933720828635,0.797339414941921
1690,-0.525171655512583,0.482994141169768,1.42658210439936
1691,-1.54802043248464,-0.525468594400864,0.539687249714253
1692,-0.240800939925397,0.692034161375206,1.56380404528852
1693,-1.02336527877493,0.289225994234496,1.61424459703798
1694,NaN,NaN,NaN
1695,NaN,NaN,NaN
1696,NaN,NaN,NaN
1697,NaN,NaN,NaN
1698,-0.304747426329948,0.177835864523162,0.684700358710323
1699,-1.06557028407403,-0.355760550830677,0.368284800010694
1700,-0.612656511088522,0.400959542881565,1.41735257892951
1701,-0.0823109919964864,0.632975012683229,1.39741560617161
1702,-0.617538120856441,-0.165277526236741,0.340013723314926
1703,-0.285014634063497,0.594168228565849,1.58917873287084
1704,-0.997041490699421,-0.193894801005752,0.615432364714773
1705,-0.62446660479137,0.249065544956364,1.14224439357004
1706,-2.65978455752458,-1.87693558327924,-1.12551785069367
1707,-0.702016907750467,0.200654120243143,1.1711519711083
1708,-0.295785134351332,0.560805447182559,1.44010525690601
1709,-1.04084936253188,0.0242161517977244,1.21243343778226
1710,-1.65379298618641,-1.26692065596132,-0.763627569301094
1711,NaN,NaN,NaN
1712,0.702963735620403,1.50268228101139,2.57870593813684
1713,-1.06154400387519,0.387685925320011,1.22532794038177
1714,-1.38771340905609,-0.249622801503689,0.79772971645989
1715,-1.26291785877878,-0.430617777086079,0.366361463900907
1716,-1.3366897805251,-0.575993847546483,0.222816941481748
1717,-1.30186023698702,-0.290543277417377,0.716788508401136
1718,-0.376992342793979,0.577344018538721,1.24281854054999
1719,-1.75391146413266,0.280759034047289,1.39947917629828
1720,-2.69490409100391,-1.25699363299844,0.14563526915799
1721,-0.406507922960092,0.448449792844275,1.33208164894468
1722,-0.121175164678647,0.99486512391793,2.10513352717246
1723,-1.90121987168272,-0.719310207079873,1.72697349628884
1724,-0.990696063542366,0.648736342820558,1.80199134875753
1725,-0.651090133416635,0.152454704686375,0.956391577391676
1726,-1.86540107606275,-0.545043416103032,1.36075700205814
1727,-1.63965473150297,-0.0308804832615011,1.42331373076353
1728,-1.26489667038776,-0.025086666236436,1.17776140060036
1729,-0.907224647695948,-0.169423884927451,0.595448523217565
1730,-0.417317591860424,0.360727032726454,1.447750584952
1731,-0.178000418803672,0.203358811062101,0.91234218353999
1732,-0.893319128725131,-0.0632825158084979,1.2464796853464
1733,-1.6058115641269,-0.398822603324395,1.1656687544867
1734,-1.08615079637779,-0.116874916151553,0.939285691148429
1735,-1.77046994655301,-0.0330805456978154,0.640735373332818
1736,-0.264082258546835,0.479090451231262,1.00835396615704
1737,-1.96294340332689,-0.939821768135563,0.151619204400823
1738,-0.858877241421437,0.641614609277564,1.67657090440689
1739,-0.736897721854205,-0.143773305107118,0.854201866660861
1740,-0.319637924666845,0.536387901216231,1.34961486105574
1741,-0.908744688616371,-0.0829526145211057,0.699341759493613
1742,-0.949873076933433,-0.0850756453108705,0.489026984989836
1743,-0.596448375448391,0.145407880085229,1.31708783341093
1744,-1.87036384058698,-0.58548006994619,0.579170581885859
1745,-1.30123450636781,-0.152259502727533,1.04165872371558
1746,-1.70373565005667,0.182569342070223,1.67782347991047
1747,-0.415224832491102,0.618014737566682,2.0701010043135
1748,-1.12237020563137,0.0778378117435057,1.54994976775159
1749,-0.602122474531416,0.460719231572406,2.04049065701462
1750,-2.16360214607797,-0.695672634304429,0.516944674330568
1751,-1.09573593318062,-0.139141874665316,1.06610840382108
1752,-1.20893808103651,-0.264371709356009,0.479323127213986
1753,-1.22351207960848,-0.526468768738429,0.689239524773668
1754,-0.764225350560519,0.0208602802641753,1.14751180153219
1755,-1.58224455016856,-0.349276988969498,0.713721001490195
1756,-0.317213467545368,0.817794889355157,1.79133935957352
1757,-0.406442226503131,0.831223838061282,1.77041416088929
1758,-1.22293154131771,-0.616534334155909,0.042157218533129
1759,0.264662909775554,0.763171697856118,1.7901698598264
1760,-0.599091755163646,0.2379188593584,1.08817213479693
1761,-1.51905728351359,-0.840269975113196,-0.154510345419429
1762,-0.852976892992046,0.0600716406550828,0.81630247040529
1763,0.0642322073526513,0.847950204772902,1.81905238373769
1764,-3.44973240111136,0.374806627762265,1.43093250825181
1765,-5.01152801489112,-1.18023288424417,-0.140177943764452
1766,-1.85871597398392,-0.0742339517581541,2.89511217470392
1767,-1.54164645216092,0.442346060828337,1.53482737769716
1768,-0.957444234581694,0.272497221339703,1.06485152517501
1769,-0.536847919559102,0.648275039222541,1.67233464146494
1770,-2.3169624727378,-0.54177067436124,0.857994862909805
1771,-0.835514320722687,0.189172114548577,1.48721456184985
1772,-0.996812483025344,0.39323495505953,1.62508122078534
1773,-2.17150848490995,0.0107321765558388,1.56871595186172
1774,-1.6373860489335,-0.56302702964309,0.935816767207182
1775,0.195003519884047,0.751761266590403,1.45971131783939
1776,-0.506171557820808,0.204166533902004,1.00564209724797
1777,-0.575593640886559,0.026461945512107,0.430242403509574
1778,-0.177711700190449,0.13085698418213,0.643842309910162
1779,-0.777049456062157,-0.45489528357097,0.114555493710149
1780,-0.642043555496152,0.302007416713537,1.09677750165679
1781,-1.3983395359409,0.019914050497245,2.98252177013602
1782,-1.07472742291374,-0.504767344046803,-0.123269620871182
1783,-0.950620394014482,-0.40561865546504,0.0518209087143561
1784,-0.170791406757194,0.37062907540561,1.56118307387539
1785,-1.18925269807675,-0.174131842448165,0.362901612629183
1786,-1.40245469580415,-0.132455002397536,0.559376168962436
1787,-0.992311908386666,0.379135917459993,0.911110186685411
1788,-0.600520920303504,0.153588690865685,0.601443785747892
1789,-0.680248754052157,-0.173463050755108,0.787805177310053
1790,-0.515608113489543,-0.220133926290297,0.932451751939528
1791,-0.789632398484668,-0.231852711685567,0.177816927113629
1792,-0.21450453312922,0.172346982741724,0.63772500254505
1793,-0.261278154867817,0.323129438914658,1.11553192471482
1794,-0.839604048933692,-0.496297580574613,1.01986613448773
1795,-1.27500113803192,-0.518747374016495,0.472582610047284
1796,-0.527877641155762,0.0475574477493592,0.55963290529478
1797,-0.896793264615312,-0.492248977615125,0.641503456402207
1798,-0.6894294757087,0.560303723859867,1.6422284268614
1799,-0.521488662522427,0.459566966795155,1.62356092375443
1800,-2.24848880239849,-0.230002267297565,1.49802317847281
1801,-2.17333893807625,-0.414273647370179,0.513958998242159
1802,-1.59886558295234,-0.145558828498276,0.556966267448239
1803,-0.70729767566409,0.104734853123342,0.461543512245413
1804,-1.59439200551057,-0.0553690676312251,0.759748088571303
1805,-0.314717014369295,0.165519869104574,0.868740547609906
1806,-0.841701841301803,0.188372928458037,1.30119510787866
1807,-0.531427898155123,0.482583779118347,1.32874773509758
1808,-1.04514624651779,0.0213813508255169,0.974463822524315
1809,-0.260996585330286,0.292551069317316,1.04021465372554
1810,-1.01016779731526,-0.154591322965423,0.972319825635428
1811,-1.84295473074946,-0.555071082386385,-0.00477130670037228
1812,-1.41068424200625,-0.339996637748222,1.01882554636281
1813,-1.13957344603591,0.148595122376029,1.11857335140501
1814,-0.241651435115468,0.229120395027904,1.10937817855366
1815,-1.30466877925388,-0.153140804624208,0.70448540489203
1816,-1.20547651513084,0.308700056295248,0.980198500349767
1817,-0.909107513876051,0.24906312841885,0.711073226210795
1818,-1.05776068191983,-0.0303281706288374,1.01559281453929
1819,-0.706233575387484,-0.244603386651769,0.855285926871722
1820,-1.32961553632497,-0.258577003825272,0.372050430958914
1821,-0.332798331322041,0.23368473227567,0.950774890235056
1822,-0.981030623765833,-0.455387244556522,1.09337806916066
1823,-0.763780059748627,0.0116337828266456,1.32928314231614
1824,-0.462271165067942,0.63322596397745,1.39825098627868
1825,-1.70007589108794,-0.241079210616807,0.503870756143174
1826,-1.26953820462047,0.183855883838901,0.672234643662575
1827,-0.598335836185359,0.0105717772373531,1.22019737875832
1828,-1.58131920911226,-0.799252715520173,0.0317690781287891
1829,-1.9713576881965,-0.230444810584435,1.30771684088489
1830,-1.14632867067137,-0.539587365219447,1.25997176235006
1831,-0.822134772546529,0.458751712110278,1.30536403517674
1832,-0.916278082038751,0.142559269323684,0.757793560543914
1833,-0.236547419141893,0.411654717399162,1.21385383123387
1834,-2.33595895660231,-0.834044686001736,0.218140499207429
1835,-1.41638729164077,-0.664942720981864,0.1785038409323
1836,-0.306630171079937,0.416445344051803,1.16071960736469
1837,-0.465013323343184,0.340230794744288,1.16466577750899
1838,-0.556796953137777,0.638804825265889,1.09041229958085
1839,-0.230775407060114,0.187296434729561,0.820862223236018
1840,-1.36565021391705,0.0177278090011093,0.477852260128335
1841,-0.73933939767049,-0.0719141269821027,0.408673383138502
1842,-1.05141945101434,-0.443274222807548,0.615435476018758
1843,-1.75295564850584,-0.0334423770689843,0.991398443846925
1844,-0.490366945159846,0.270613001952618,1.51378783112
1845,-1.78934368548838,-0.248115533888555,0.443786189824709
1846,-0.725465881209583,-0.0463256702148395,1.56940501912939
1847,-0.146538262736681,0.633160433843893,1.4728799417468
1848,-1.19221737053204,-0.581023039593491,0.274695059278364
1849,-1.42201526864856,-0.130269629495219,1.09911703205745
1850,-1.05932913196542,0.387861224636852,0.595154485557524
1851,-1.05695792224378,-0.505936271707483,0.10367396393956
1852,-0.576821017954117,-0.272539771370634,1.80439515786387
1853,-0.646063707572928,-0.188280715571945,0.508330494525742
1854,-0.426237557521963,0.109805834792906,0.83717158132788
1855,-1.02571597544601,-0.144481231977688,0.682010203405874
1856,-1.12093297274645,0.02655206780726,0.724203010756065
1857,-0.513912757659984,0.48629007144461,1.1885617506383
1858,-0.274833780427561,0.255234701568385,0.96551561345347
1859,-0.664782235732182,0.289717226291616,1.01955658523059
1860,-1.52855221452624,-0.727135470171951,0.21883523802796
1861,-2.0082035384175,-0.869724649800262,-0.211528808148918
1862,-0.435402262560651,-0.119533199307202,0.572619685877111
1863,-1.32150010983747,-0.448314904684114,0.690033555859953
1864,0.220808989286391,1.27850173032247,2.15749936895932
1865,0.209008218729817,0.821935802530915,1.41681082515247
1866,-1.30112032511856,-0.178526374803923,0.836345147396418
1867,-0.477781669509501,0.395750654209801,1.02691665356203
1868,-0.765970762065922,-0.00594345675713154,0.88746964162581
1869,-0.526351456345977,0.412524624837059,1.47950322617495
1870,-1.49249689050683,-0.443295932513623,0.856966867386377
1871,-0.748101602622381,-0.175782710724027,0.943634799955847
1872,-1.1999029857644,0.146457354407009,0.680629583437876
1873,-1.74922320358365,-0.767848154840489,0.71480322590166
1874,-1.17313751264289,-0.753901352394974,0.284658798385489
1875,-1.19518588987125,0.114988692489591,0.766983626364094
1876,-0.250947137071993,0.40965047042211,0.922465172641483
1877,0.440481779156647,0.840162925494713,2.95926985531437
1878,-2.31727851374131,-0.503763653748758,0.962818044181896
1879,-2.02948932561806,-0.837970740506937,-0.150564285369942
1880,-1.62699533932643,-0.372216943002158,0.142808366488162
1881,-1.11855715430674,-0.246890600335162,1.60423957058565
1882,-0.905546448259866,0.667586204611504,2.17078569897518
1883,-1.12602116394036,0.125684154930509,1.42170115646001
1884,-1.22143764153994,0.212608062206266,1.18894343758841
1885,-0.552324902831149,0.565935866331135,1.4399639968168
1886,-1.91931869269991,-1.05897041806311,-0.168288444969736
1887,-1.50509337234159,0.537238676162021,1.96780777506665
1888,-0.912843260630685,0.602947011189755,2.1321208310083
1889,-1.14447523695064,-0.427458849799333,0.283778523542531
1890,-0.616145263776157,-0.000255826844487203,0.963004928769111
1891,-1.52630642757319,0.0582549012960296,2.29753801576816
1892,-0.916771870129517,0.629540196279703,1.41424768013298
1893,-0.715017314756071,0.120215520334599,0.80817361134832
1894,-2.01542227638375,-0.333808452110286,0.853314574249326
1895,-1.792241080056,-0.211747444625731,1.4350174170396
1896,-0.373159441591088,0.510475952037045,2.02603104838352
1897,-2.83127011901171,-0.101645875565926,1.17020672377019
1898,-0.997035714254636,-0.0301641712431375,1.36306753683648
1899,-1.30790335095794,-0.44691402090773,0.526355261842823
1900,-1.08510586985101,-0.398584514948753,0.300511423227431
1901,-0.67297641899941,0.512810779738475,2.36203202274299
1902,-1.353326095548,-0.658020037986117,0.265067868833744
1903,-1.14982843169668,-0.193745397257459,0.924153592088642
1904,0.194589779356738,0.747491612502786,1.38486749319832
1905,-0.935267512796238,0.349306982213386,1.07930771793499
1906,-0.611908427274321,0.138609047351791,1.18176936593945
1907,-0.919886620910843,-0.232163131149238,1.00781002377041
1908,-1.53931145382379,-0.260478646954827,0.561219498633186
1909,-1.26383512076755,-0.525673480318893,0.187197703551334
1910,-2.35366558414479,0.00191865177638158,1.55743757758559
1911,-0.33697343922994,0.649305541498905,1.61306629802999
1912,-2.10117697290218,-0.423014621399929,1.52013282513123
1913,-2.39944528507911,-0.0668589632475381,1.44570809726485
1914,-1.02026095908378,0.878396547818512,2.09570106783774
1915,-0.435100462953481,0.88668309526623,2.13898456691205
1916,-3.20743597881384,-0.810264736585197,0.98258327556247
1917,-1.15320929128673,0.0468142653169696,1.56920604268426
1918,-0.663922838275169,0.478614222990065,2.57110394111272
1919,-1.03886717303017,-0.535431996132277,0.428753419583002
1920,-1.15883408032332,-0.351582142254408,0.624923515677421
1921,-0.521974305940615,0.0244694295057067,0.85371356610759
1922,-0.39948452601587,0.260806893333534,0.966567507488431
1923,-0.455107267689659,0.312816259492537,1.38987092158915
1924,-0.916397002066268,-0.491235367677869,1.16286897957127
1925,-0.988742115431449,-0.344064371249416,0.479607758680857
1926,-0.911147114891379,-0.0752463879282504,0.400406706788706
1927,-2.08125650416502,-0.978105779457402,0.130085909101519
1928,-1.63631447696589,-0.0215438891123978,4.61403666056735
1929,-1.74376277923483,-0.495711509384596,0.521631219582815
1930,-0.191988766772267,0.666075819747707,1.27077712674932
1931,-0.672159474234991,0.228537858455357,1.46932163556712
1932,-0.905630818542793,0.277350233164905,0.876574356449759
1933,-1.44994625523281,-0.586561488475963,0.698105514831961
1934,-2.63113596290331,-0.228192112135221,0.765445681777279
1935,-2.11848951672516,-0.310020900295882,0.713652587091152
1936,-0.0377129294467996,0.707909366465545,1.84975591246311
1937,-0.231116332993092,0.307771891371887,0.840073771062541
1938,-1.70583574572207,-0.0404251256507598,0.943094091077107
1939,-1.47494095485528,-0.171672007478233,0.778939328141716
1940,-1.24114869166302,-0.269147561521672,0.952226854639254
1941,-0.67982811467346,-0.131737819846233,0.541425746802628
1942,-1.03649086900003,-0.124423845346325,0.814359887596906
1943,-0.545454038159534,-0.179418342475431,0.978567627746042
1944,-2.03582534169181,-0.315976302174276,0.158623845287196
1945,-0.468874244605847,-0.000287715547992135,1.83932740564302
1946,-1.2728513403631,0.0712452684065191,1.00663690230379
1947,-0.636404273734731,0.28068139832867,1.53914457892927
1948,-0.291876962058447,0.587879092783081,1.87962763183475
1949,-0.535274635826421,0.135211724809005,0.74976890976541
1950,-0.925048647580802,0.398188548866603,2.41083354527748
1951,-1.44643101740429,0.441000921983261,0.809479615096137
1952,-0.742799975064951,0.247292370100985,1.09025287359053
1953,-1.27066818327899,-0.300310140955237,0.362669439214483
1954,-1.18242529783701,-0.585174110405638,0.0583951330343693
1955,-0.228084616657401,0.285299561472811,1.732789249302
1956,-1.19115143400288,-0.16343949242106,0.698140414879652
1957,-0.835231408424484,-0.0877641268271279,0.780778007258335
1958,-0.94433407838996,0.2705572258789,1.35873188118335
1959,-1.04854709634673,0.0164562182205684,0.870582837149571
1960,-1.35266224324502,-0.101916721836522,1.60876392001246
1961,-1.89451099320068,0.0610292670766246,0.858234373204309
1962,-2.15892221391793,-0.659190350030738,0.149937902851961
1963,-1.51338992181924,-0.147983234637974,0.351898395122313
1964,-0.129356793378314,0.483968183778436,2.03449276764214
1965,-0.982476463371402,0.3442352157525,1.67952971343015
1966,-0.619152732587244,0.446583479085279,0.980128809442005
1967,-0.243091889069616,0.274295628440588,0.799619833190116
1968,-0.131998232048453,0.127671544780167,0.748129637196128
1969,-2.05531264218079,-0.173661579534088,0.255616382611003
1970,-1.18509147452607,-0.120923468056843,0.250816403717131
1971,-0.672035802554704,-0.359392159543566,0.813629788575286
1972,-0.582666152348763,0.451860295598833,0.618647116753621
1973,-1.1519139724976,-0.0549851749781603,0.594893089908892
1974,-0.819457284163777,-0.206919305183169,1.11281322436145
1975,-1.86415443961156,-0.936605104256301,0.795644632538759
1976,-0.746424475945604,-0.128569433697528,1.02913168538085
1977,-1.22604657729322,0.618745941128926,2.37249989004987
1978,-1.3055476407271,-0.0626846734831744,0.398298874410381
1979,-0.93939719041366,-0.222263819474162,1.57559707177064
1980,0.535428674552992,0.87530641295576,1.98596761045474
1981,-0.968774009724658,0.430002075882359,2.97059428160187
1982,-1.12130733480138,0.333960333049335,0.688796020789574
1983,-2.77769806835151,-1.02403003928485,-0.226381250659935
1984,-1.93890954436358,-0.447267716036212,0.110184012131125
1985,-2.73962974140295,-0.388469056944924,0.803506591845291
1986,0.113081673248453,0.407935069911889,1.6366376781947
1987,-0.164598568666288,0.751881008027859,1.94424282238786
1988,-0.624672107122516,-0.509105987388017,-0.403625545863874
1989,-0.172725161659713,0.272330082185839,0.720717189947979
1990,-0.136040397251766,0.115236921075518,0.403972425876498
1991,-0.221620633416911,-0.0997208276343898,0.0195927310127242
1992,0.46010237151944,0.805707788345623,1.18598934537546
1993,0.332855313424133,0.454146094582406,0.576154920675122
1994,-0.847624114631972,-0.537366745383077,-0.208732443856599
1995,-0.239149145000617,-0.129074181848635,-0.0179205161956692
